 ,Review,giai_tri
407,"Bữa họp lớp nên vô đây hát karaoke. Nhân viên rất chu đáo, vui vẻ. Vừa bước vào nhân viên gửi xe đã chạy ra vui vẻ dắt xe, còn nhân viên bên trong thì chạy ra hỏi anh chị đã đặt phòng chưa này nọ rất chuyên nghiệp. Làm việc rất nhanh nhẹn . Rất hài lòng về phong cách làm việc của nhân viên. Bước vô phòng cảm thấy rất đẹp y như 1 cái bar thu nhỏ vậy. Âm thanh rất tốt và hay. Có 1 cái mic đứng như ca sĩ và 2 mic ko dây. Giá mình đi là 100k/1h hay s ấy lúc đó đang có chương trình khuyến mãi",4
408,"Any mình khen karaoke ở đây giá rẻ phòng đẹp nên quyết định đi tăng 2 sau khi đi ăn tối. Gọi đặt phòng hồi chiều, đặt 8h tối phòng 5 người, nhân viên báo 120k/giờ phòng tiệc nhỏ
Lúc tới không cần đợi lâu mà có phòng liền. Sắp xếp sao vô cái phòng style công túa đúng kiểu của mình nên bị ưng ))) Phòng nhỏ nhỏ, ghế ngồi đủ 6 người, có thể nhét được 8 người luôn mà ngồi vẫn thoải mái
Có 2 màn hình 1 lớn 1 nhỏ, có bục đèn + mic cao nhìn đẹp lắm xD như mic của diva đó 😂
Chỉnh bài bằng tablet, đủ nhạc us uk, kpop... Âm thanh chưa ổn lắm, mic cao trên bục hay bị rè, nhưng âm vang của mic thường khá chuẩn, mình hát nhỏ xíu nhưng âm thanh vẫn to và trong bất ngờ :)))
Hình như không bắt buộc kêu nước theo đầu người. Đi 5 người tụi mình uống 1 nước suối, 1 soda xí muội 1 soda chanh đường thôi
Không có cocktail hơi đáng tiếc
Giá snack khá cao
Giá nước ổn, mình nhớ thường nước 30 mấy ngàn thôi

Hết 324k hát gần 2 tiếng, cảm thấy chỗ này khá ổn, nhất định sẽ quay lại 👍",4
409,"Quán karaoke này mới có phong cách mới, mới toanh luôn, bữa sinh nhật bạn nè, book phòng chỗ đây, phòng siêu đẹp, siêu sang và sang luôn, nhìn phòng thôi là mê rồi chưa nói tới chiện hát, có phòng Vip và phòng party, đèn lấp lánh luôn, về giá phòng thì đang giảm 50% còn giá ưu đãi từ 50-100k/giờ ah, mà âm thanh hát nó trong veo vang hay làm đó, hát quài thích luôn,
Sắp tới có sinh nhật bạn là book chỗ này tiếp, nhân viên thì chu đáo từ khâu giữ xe tới phục vụ, hài lòng quá",4
410,"Nốt Nhạc Vui sửa sang xong đẹp quá là đẹp, từ phòng ốc đến âm thanh đều tuyệt vời !!!!!! danh sách bài hát được cập nhật đầy đủ. Cả nhóm hát 2 tiếng mà mỗi người hết có 100k bao gồm tiền giờ, trái cây, bia bọt. Cả nhóm xác định cắm chốt ở đây từ nay về sau rồi :))))",5
411,"được đầu tư mới hoàn toàn, là địa điểm karaoke giải trí lành mạnh lý tưởng với cơ sở hạ tầng cao cấp, trang trí cực đẹp tỉ mỉ âm thanh đỉnh cùng các đong loa mới, micro đứng, micro cầm tay ... Check in ngay moi người oi",3
412,"Đang có lễ hội ẩm thực ở công viên23/9, đi gửi xe ở sân khấu sen hồng rồi đi bộ qua. Đồ ăn ngập tràn không biết ăn gì luôn :)) đồ ăn cũng rẻ không mắc lắm nghe nói lễ hội diễn ra mấy ngày lận.",4
413,Quá đẹp và có cái công viên này thì thật tuyệt vời để tập thể dục cũng như là làm nhiều việc khác. Rất đông người đến đây vui chơi tập luyện. Mình thấy thích và yêu nơi này ghê luôn,4
414,"Lễ lộc thấy dân tình rần rần đi phượt tá lả, mình dòm mà thấy tủi thân cho phận gái già neo đơn,huhu. Lướt facebook thấy ở ngay công viên 23/9 có mở hội chợ, vậy là rủ bà chị làm 1 chuyến du lịch ẩm thực các nước ngay tại sài gòn luôn. Hehe
Hội chợ cũng bé thôi nằm sát bên công viên luôn. Vừa bước dô 1 cái là nguyên con đường ẩm thực hiện diện. Đồ ăn thức uống ở đây khá đa dạng từ những món ăn vặt Vịêt Nam như cá viên, bánh tráng nướng, trà sữa....đến những món ăn đặt trưng của các nền văn hóa khác như Ấn Độ, Thái Lan...Mình với bà chị muốn dô ăn chứ chẳng muốn về luôn. Ở cuối hội chợ có mấy gian hàng nhỏ nhỏ bán trang sức, quần áo các kiểu mà giá cả rất bình dân. Ở đây ngay trung tâm nên khá nhiều tây qua lại bạn nào muốn luyện anh văn thì cứ ra đây nhé.
Mấy cô chú, anh chị bán ở đây ai cũng dễ thương hết. Mà điểm trừ 1 cái là trời đã nóng mà nấu nướng đồ ăn ầm ầm làm nóng hơn mặc dù có lắp thiêt bị quạt mà chả ăn thua gì. Kiểu này cuối tuần hôm nào rảnh chắc cũng phải lên đây vỗ béo quá đi.",4
415,"Công viên gần nhất với mình nên hay ghé đi bộ thư giãn or tham gia hội cho văn hoá hội cho ẩm thục này nọ. Thuong xuyên tổ chức ở đây bán rất nhiều mặt hàng, đa dạng mẫu mã và chủng loại. Mới mở taka plaza dưới hầm nên đây là địa điểm tốt nhất để vui chơi cuối tuần 👌",4
416,"Cuối tuần rảnh rỗi ở nhà cũng buồn nên mình cùng nhỏ em ra công viên này chơi. Sẵn tiện ở đây đang có lễ hội Nhật Bản. Công viên này nằm vị trí trung tâm đông khách qua lại nên hầu như tuần nào cũng có hội chợ, chương trình, sự kiện… Khuôn viên rộng rãi thoáng lại có nhiều cây xanh. Chỗ giữ xe hạn chế, do khách đến quá đông, thậm chí xếp hàng dài chờ gây tắt nghẽn giao thông. Nên phải tìm chỗ giữ xe xa hoặc gửi đối diện bên những quán ăn. Nên xe gửi thì san sát nha lúc lấy ra khó khăn. Công viên dù có ăn uống nhưng vẫn được quét dọn thường xuyên. Buổi tối có chương trình ca nhạc, biểu diễn Pikachu sôi động.",4
417,Hiện tại vẩn còn chương trình ẩm thực châu á các món từ các mo nướng tới các món khác nửa như bún riêu hay các món nước như trà sen. Mình đã đi ăn và thấy rất nhiều quán bán đồ ăn và mình thấy rất hợp lý mình đả ghé qua các quán như bún và đồ nước và thấy rất nhiều món nướng. Mình thấy rất đông khách tây lẩn khách việt đến quán và các gian hàng mua sắm đồ đạt và ăn uống. Nơi này bán giá cũng hơi cao và dắt nửa nên đa số mình ăn cho biết thôi chứ không dám thử hết,4
418,"Đang diễn ra hội chợ hello weekend market nên rất đong và nhộn nhịp, toàn nguoi là nguoi. Có khu bán quần áo trang sức giày dép nhiều vô cùng.
Ngoài ra còn có khu ẩm thưc với rất nhiều món như crepe mực tokbokki, bánh tráng nướng, trà đào ly khổng lồ 25k... giá trong đây không rẻ nhưng cũng tạm, ăn ổn. 7up 15k thì mắc quá 😂
Đi không mua đuọc gì nhiều mà mỏi chân kinh khủng 😂😂",4
419,"1 trong những địa điểm để dừng chân tương đối cho các du khách đi du lịch tham quan tự do tại Sài Gòn. Nằm khu vực vô cùng trung tâm, công viên xanh nguyên 1 màu luôn, có ghế ngồi cho mọi người sạch sẽ. Tuy nhiên công viên cũng không được sạch sẽ cho lắm dù có kha khá thùng rác ở trong khuôn viên của công viên. Rác vẫn ở dưới những chiếc ghế, thậm chí trong bãi cỏ phản ánh ý thức kém của người dân. Ở đây còn có 1 số người bán đồ ăn vặt như bánh tráng nướng.",4
420,"Đến với festival Japan mình được mãn nhãn với các lễ hội, phong cảnh và đặc biệt la tiết mục trống yosakoi. Đặc biệt đến với lễ hội lần này mình được giao lưu với Noo và Rika là 2 đại sứ du lịch của Nhật. Mình vô cùng thích, có thể nói đến với lễ hội lần này mình rất thích, se quay lai vào lễ hội năm sau",4
421,"Mình với người thân hôm qua có đi lễ hội Việt Nhật ở đây, cũng là lần đầu đi lễ hội quốc tế khu này.
- Vị trí: ngay trung tâm, dễ kiếm, kế bên ngã 6 Phù Đổng.
- Không gian: hơi chật, ồn, đông, nóng, ngộp, thiếu chỗ ngồi. Có chương trình thần tượng Nhật hát hò, pikachu diễu hành, giới thiệu mấy địa điểm bên Nhật, hát karaoke tiếng Nhật, cho ăn món Nhật free...
- Dịch vụ: nhân viên khá nhiệt tình.
- Giá cả: có cái ok, đa phần mắc.
- Chất lượng món ăn: 
+ Kem matcha (15k): kem của Family Mart, thơm trà xanh, ngọt nhẹ, ngon.
+ Cuộn chiên nhân pizza (15k): bánh của Family Mart, bánh chiên giòn có nhân cheese bên trong, hơi ngấy.
+ Xiên thịt heo nướng (10k): mua 2 xiên, thịt khô, dai, được cái nêm ok.
+ Mì xào Nhật (35k): siêu ít, vị hết sức bình thường, mua ở khu không gian rộng đối diện sân khấu, có bán kèm cơm cà ri Nhật nhưng lúc mình tới hết.
+ Kyoto parfait (49k): chưa ăn món này bao giờ nhưng khá chắc ở đây không chuẩn, được tí bột matcha, whipping cream, 1 cục mochi, lớp thạch, lớp bánh, ăn siêu chán.
+ Okonomiyaki hay bánh xèo Nhật (50k): mắc mà bèo nhèo, chiên sẵn nguội ngắt, nhão nhão, nhân ít.
+ Kem alibaba 2 viên (30k): kem thơm và đặc, rõ 2 vị mà mình mua là sầu riêng và chanh dây.
+ Crepe chuối chocolate (25k): bánh giòn xốp, chuối và chocolate khá nhiều.
+ Bánh trứng nướng phô mai (25k): vỏ là bánh sandwich bọc lớp gì màu vàng, kẹo ít cheese, siêu mắc vì ít xịt và không đáng tiền.
. Khu này ngoài ra cũng có xiên que chiên hoặc đồ nướng các loại, bánh tráng nướng, nước mía, đồ nướng, takoyaki, trà sữa, trà đào, đá bào syrup, món Thái, nước mía, kem tươi,...
Nói chung là không hài lòng với ẩm thực của hội chợ này.
Tổng thiệt hại: 264k",2
422,"Rất là vui , thính nhất màn trình diễn Pokemon nhảy bài trống cơm, không khí lễ hội khiến mọi người muốn hoà nhịp theo. Mong là sẽ có nhiều chương trình giao lưu như vậy .😘😘😘",5
423,"Mình học văn hóa và mình rất thích tham gia những chương trình liên quan đến văn hóa các nước, nghe nói bên này hay tổ chức mấy ngày hội về văn hóa các nước mà bữa nay mới có dịp tham gia nha, phải nói là cực kì hoành tráng lệ, trang trí công phu, văn hóa các nước được thể hiện khá rõ qua tranh ảnh và cách bày trí gian hàng, mình thật sự thấy phấn khởi lắm, hi vọng sẽ có nhiều chương trình như này để tụi mình có dịp hiểu biết nhiều hơn, còn được thưởng thức những món ăn khá độc đáo nữa chứ, phái quá hihi",4
424,"Cực nhiều món ăn, trò chơi, trang trí đúng chất lễ hội. 
Giá cả tùy chỗ, chỗ mắc chỗ rẻ.
Đủ các hình thức ăn uống, chỗ nghỉ. 
Mak đông quá nên gửi xe hơi mệt.  
tụi mình có ăn thử thịt cá sấu nướng, 25k/phần. Cũng rẻ!",4
425,"Công viên 23/9 là nơi thường xuyên diễn ra những lễ hội ẩm thực như thế này nhầm giao lưu văn hóa giữa các nước với nhau.
Lễ hội này diễn ra lâu lắm rồi nhưng nay mới rảnh để đăng. Các món ở đây lạ miệng ăn ngon. Giá cũng được thôi chứ không rẻ đâu. Do đi buổi trưa nên vắng chứ mà đi buổi tối là không có chỗ gửi xe luôn...",4
426,"Đến công viên 23/9 hôm tổ chức lễ hội hoa anh đào lần đầu tiên tại tphcm, lại thêm kỷ niệm 20 năm thành lập của siêu thị coopmart nên người đến rất đông, nhiều gian hàng trưng bày và nhiều trò chơi cho khách tham quan. công viên này rất rộng lại nằm ngay trung tâm thành phố, nhiều cây nên rất thoáng mát là nơi tụ tập vui chơi của nhiều bạn trẻ, rất nhiều bạn bắt chuyện vs ng nước ngoài để tăng khả năng tiếng anh, thấy mà ngưỡng mộ. hôm đi ngắm hoa anh đào nên toàn chụp hình hoa chứ k chụp nhiều hình về công viên lắm, 1 địa điểm yêu thích của mình ở sài gòn đây",4
427,"Hội chợ lại tổ chức ở đây nữa mấy chế ơi, cái lễ hội Thái Lan quá chừng chừng là đồ ăn luôn, nhìn loạn cả mắt, mà nói chung hội chợ Thái Lan đợt này thấy đồ ăn ngon và giá cả hợp lý hơn mấy lần trước. Ah, mọi người đi coi chừng nhầm với hội chợ du lịch đc tổ chức ngay bên cạnh nhé. Hội chợ Thái Lan này ở khúc công viên gần chợ Bến Thành ý, không phải công viên chỗ Phạm Ngũ Lão đâu.",4
428,"Hôm qua thấy Foody đăng tin là hôm nay có Lễ hội Thái Lan tổ chức ở đây, thấy hoành tá tràng quá nên trưa đi làm xong đi ngay và liền. Hôm hay ở đây tổ chức 2 cái hội chợ luôn. Bên khu A là hội chợ du lịch, khu B là lễ hội Thái Lan. Vừa tới nơi đi nhầm cái hội chợ du lịch tưởng bị troll rồi chứ, ai ngờ may sao đi lên 1 khúc nữa thấy hội chợ thái lan mừng quá chừng hà...........",4
429,"Đi từ trước tết giờ mới review^^
Tết đến đường hoa thì tạt qa công viên ngắm nghía và mua sắm tý bông tý hoa cho căn nhà của mình. 
Công viên 23/9 thường xuyên tổ chức các hội chợ, các lễ hội ẩm thực văn hoá các nước, các chương trình xiếc ca nhạc cũng hấp dẫn lắm.
Nói chung không khí ô nhiễm qá rồi, ngày thường lang thang ra công viên 23/9 hít thở tí ko khí trong lành cũng tốt cho phổi lắm. Cẩn thận mấy chỗ tối tối cướp giật móc túi nhé các tình yêu",4
430,"Năm nào cũng có chợ Hoa , nhất là những ngày cận Tết . Ai thích mua sắm về trang trí cũng nên ra đây , thích chụp choẹt cũng có thể ra đây . Chợ Hoa mở xuyên màn đêm luôn . Có chương trính ca nhạc và hội chợ luôn . Nhưng mà cẩn thận khi quá đông vì dễ bị móc túi , rạch túi >____< 

Mấy ngày đầu giá hoa khá đắt , càng sát giao thừa bán đổ bán tháo nên rẻ không tưởng @___@ Nhiều lúc thấy thương nhân bán không hết hàng thấy tội lắm luôn . Khu chợ hoa khá dài ,",4
431,"Ở đâu có thức ăn là ở đó có mình và những ngày vừa qua công viên 23 tháng 9 đã tổ chức hội chợ ẩm thực khá độc đáo quy tụ các món đặc trưng đến từ các nước: Indonesia, Malaysia, Philipin, Hà Lan, Ý, Hàn Quốc, Nga, Đức, Việt Nam, Thái Lan… Phải nói rằng hội chợ đông vô cùng và với cái tiết trời nóng bức của Sài Gòn thì việc tham gia khá là vất vả vì nóng và đông. Nhìn chung thức ăn rất đa dạng và phong phú nhưng mình thấy không có gì mới lạ, tập trung khá nhiều món nướng và dùng để ăn vặt là chính. Về giá thì không rẻ lắm.",3
